date,sn,contract_no,stock_symbol,buyer,seller,quantity,rate,amount
2026-05-11,6771,2026051105011042,MHL,13,58,950,500.00,"475,000.00"
2026-05-11,6772,2026051105010912,MHL,64,58,200,500.00,"100,000.00"
2026-05-11,6773,2026051105010887,MHL,42,43,10,499.40,"4,994.00"
2026-05-11,6774,2026051105010718,MHL,29,58,390,504.10,"196,599.00"
2026-05-11,6775,2026051105010724,MHL,43,58,100,503.00,"50,300.00"
2026-05-11,6776,2026051105010723,MHL,21,58,500,503.00,"251,500.00"
2026-05-11,6777,2026051105010722,MHL,7,58,100,503.00,"50,300.00"
2026-05-11,6778,2026051105010721,MHL,29,58,100,503.20,"50,320.00"
2026-05-11,6779,2026051105010720,MHL,57,58,50,503.40,"25,170.00"
2026-05-11,6780,2026051105010719,MHL,58,58,200,504.00,"100,800.00"
2026-05-11,6781,2026051105010730,MHL,42,58,554,500.10,"277,055.40"
2026-05-11,6782,2026051105010729,MHL,42,58,150,500.10,"75,015.00"
2026-05-11,6783,2026051105010728,MHL,57,58,100,500.50,"50,050.00"
2026-05-11,6784,2026051105010727,MHL,57,58,200,501.00,"100,200.00"
2026-05-11,6785,2026051105010726,MHL,29,58,100,501.40,"50,140.00"
2026-05-11,6786,2026051105010725,MHL,49,58,550,502.40,"276,320.00"
2026-05-11,6787,2026051105010797,MHL,57,58,190,500.00,"95,000.00"
2026-05-11,6788,2026051105010734,MHL,101,58,50,500.00,"25,000.00"
2026-05-11,6789,2026051105010733,MHL,42,58,900,500.00,"450,000.00"
2026-05-11,6790,2026051105010732,MHL,4,58,20,500.00,"10,000.00"
2026-05-11,6791,2026051105010731,MHL,13,58,447,500.00,"223,500.00"
2026-05-11,6792,2026051105011091,MKHC,45,35,10,323.00,"3,230.00"
2026-05-11,6793,2026051105011020,MKHC,45,58,40,324.00,"12,960.00"
2026-05-11,6794,2026051105010767,MKHC,45,58,10,324.00,"3,240.00"
2026-05-11,6795,2026051105010889,MKHL,8,21,10,523.00,"5,230.00"
2026-05-11,6796,2026051105010872,MKHL,58,56,30,524.00,"15,720.00"
2026-05-11,6797,2026051105011131,MKJC,13,83,130,500.00,"65,000.00"
2026-05-11,6798,2026051105011195,NBF3,32,19,500,9.95,"4,975.00"
2026-05-11,6799,2026051105011011,NBF3,45,17,"12,455",9.92,"123,553.60"
2026-05-11,6800,2026051105010881,NBF3,49,17,"4,100",9.93,"40,713.00"
2026-05-11,6801,2026051105011176,NICFC,49,58,100,9.31,931.00
2026-05-11,6802,2026051105011175,NICFC,49,6,100,9.31,931.00
2026-05-11,6803,2026051105011196,NIFRA,91,21,54,265.70,"14,347.80"
2026-05-11,6804,2026051105011163,NIFRA,91,58,10,265.70,"2,657.00"
2026-05-11,6805,2026051105011109,NIFRA,58,21,40,265.90,"10,636.00"
2026-05-11,6806,2026051105010997,NIFRA,33,57,18,265.70,"4,782.60"
2026-05-11,6807,2026051105010996,NIFRA,13,57,36,265.80,"9,568.80"
2026-05-11,6808,2026051105010982,NIFRA,13,19,64,265.80,"17,011.20"
2026-05-11,6809,2026051105010783,NIFRA,49,58,50,266.00,"13,300.00"
2026-05-11,6810,2026051105010744,NIFRA,1,19,54,265.90,"14,358.60"
2026-05-11,6811,2026051105010823,NIFRA,33,74,790,265.70,"209,903.00"
2026-05-11,6812,2026051105010822,NIFRA,58,74,436,265.80,"115,888.80"
2026-05-11,6813,2026051105010821,NIFRA,1,74,774,265.90,"205,806.60"
2026-05-11,6814,2026051105010803,NIFRA,1,26,54,265.90,"14,358.60"
2026-05-11,6815,2026051105010785,NIFRA,49,4,744,266.00,"197,904.00"
2026-05-11,6816,2026051105010784,NIFRA,49,38,54,266.00,"14,364.00"
2026-05-11,6817,2026051105010902,NIFRA,33,21,10,265.70,"2,657.00"
2026-05-11,6818,2026051105010896,NIFRA,33,38,54,265.70,"14,347.80"
2026-05-11,6819,2026051105010894,NIFRA,6,21,44,265.80,"11,695.20"
2026-05-11,6820,2026051105010870,NIFRA,33,41,54,265.70,"14,347.80"
2026-05-11,6821,2026051105010854,NIFRA,58,50,180,266.00,"47,880.00"
2026-05-11,6822,2026051105010853,NIFRA,58,6,20,266.00,"5,320.00"
2026-05-11,6823,2026051105011030,NRIC,8,35,20,918.60,"18,372.00"
2026-05-11,6824,2026051105010988,NRIC,8,19,16,918.60,"14,697.60"
2026-05-11,6825,2026051105010987,NRIC,96,19,37,918.70,"33,991.90"
2026-05-11,6826,2026051105010765,NRIC,96,19,53,918.70,"48,691.10"
2026-05-11,6827,2026051105010751,NRIC,45,28,50,919.00,"45,950.00"
2026-05-11,6828,2026051105011206,NRM,47,35,10,400.00,"4,000.00"
2026-05-11,6829,2026051105010864,NRM,21,39,10,398.00,"3,980.00"
2026-05-11,6830,2026051105011138,NRN,46,59,1,"1,400.00","1,400.00"
2026-05-11,6831,2026051105010739,NRN,58,32,100,"1,424.00","142,400.00"
2026-05-11,6832,2026051105010810,NRN,57,44,680,"1,420.00","965,600.00"
2026-05-11,6833,2026051105010809,NRN,38,44,20,"1,420.00","28,400.00"
2026-05-11,6834,2026051105010808,NRN,21,44,50,"1,420.00","71,000.00"
2026-05-11,6835,2026051105010807,NRN,40,44,200,"1,420.10","284,020.00"
2026-05-11,6836,2026051105010806,NRN,49,44,30,"1,420.10","42,603.00"
2026-05-11,6837,2026051105010805,NRN,13,44,20,"1,420.10","28,402.00"
2026-05-11,6838,2026051105010827,NRN,57,34,175,"1,420.00","248,500.00"
2026-05-11,6839,2026051105010926,NRN,58,58,4,"1,420.00","5,680.00"
2026-05-11,6840,2026051105010909,NTC,58,58,10,888.00,"8,880.00"
2026-05-11,6841,2026051105010899,NTC,58,49,20,888.00,"17,760.00"
2026-05-11,6842,2026051105010898,NTC,58,58,30,888.00,"26,640.00"
2026-05-11,6843,2026051105011018,NYADI,43,19,10,390.10,"3,901.00"
2026-05-11,6844,2026051105010910,NYADI,43,21,10,390.10,"3,901.00"
2026-05-11,6845,2026051105010907,NYADI,43,52,100,390.10,"39,010.00"
2026-05-11,6846,2026051105011118,PHCL,37,35,955,315.00,"300,825.00"
2026-05-11,6847,2026051105011117,PHCL,32,35,200,315.00,"63,000.00"
2026-05-11,6848,2026051105011116,PHCL,58,35,145,315.00,"45,675.00"
2026-05-11,6849,2026051105011115,PHCL,49,35,325,315.00,"102,375.00"
2026-05-11,6850,2026051105011114,PHCL,52,35,12,315.00,"3,780.00"
2026-05-11,6851,2026051105011113,PHCL,89,35,160,315.00,"50,400.00"
2026-05-11,6852,2026051105010770,PHCL,14,6,270,316.00,"85,320.00"
2026-05-11,6853,2026051105011112,PHCL,38,35,888,315.00,"279,720.00"
2026-05-11,6854,2026051105011111,PHCL,14,35,90,315.10,"28,359.00"
2026-05-11,6855,2026051105011110,PHCL,58,35,25,316.00,"7,900.00"
2026-05-11,6856,2026051105011013,PHCL,58,17,10,316.00,"3,160.00"
2026-05-11,6857,2026051105010816,PHCL,14,35,10,315.10,"3,151.00"
2026-05-11,6858,2026051105010771,PHCL,14,58,10,316.00,"3,160.00"
2026-05-11,6859,2026051105010962,PPL,50,43,10,351.50,"3,515.00"
2026-05-11,6860,2026051105010865,PPL,36,51,75,353.00,"26,475.00"
2026-05-11,6861,2026051105010802,PPL,36,49,10,353.00,"3,530.00"
2026-05-11,6862,2026051105011072,PSF,58,49,200,12.25,"2,450.00"
2026-05-11,6863,2026051105010920,PSF,58,56,300,12.25,"3,675.00"
2026-05-11,6864,2026051105010919,PSF,3,56,200,12.26,"2,452.00"
2026-05-11,6865,2026051105011213,RFPL,18,21,20,378.00,"7,560.00"
2026-05-11,6866,2026051105010923,RFPL,18,38,10,378.00,"3,780.00"
2026-05-11,6867,2026051105010871,RFPL,18,22,10,378.00,"3,780.00"
2026-05-11,6868,2026051105010786,RFPL,18,39,20,378.00,"7,560.00"
2026-05-11,6869,2026051105010777,RFPL,18,17,10,378.00,"3,780.00"
2026-05-11,6870,2026051105010776,RFPL,18,58,10,378.00,"3,780.00"
2026-05-11,6871,2026051105010775,RFPL,18,10,48,378.00,"18,144.00"
2026-05-11,6872,2026051105011001,RHGCL,48,58,300,299.00,"89,700.00"
2026-05-11,6873,2026051105010930,RHGCL,3,57,12,299.10,"3,589.20"
2026-05-11,6874,2026051105011148,RNLI,49,16,24,466.30,"11,191.20"
2026-05-11,6875,2026051105011041,RNLI,49,26,12,466.30,"5,595.60"
2026-05-11,6876,2026051105011039,RNLI,49,17,12,466.30,"5,595.60"
2026-05-11,6877,2026051105010960,RNLI,49,63,12,466.30,"5,595.60"
2026-05-11,6878,2026051105010873,RNLI,49,22,12,466.30,"5,595.60"
2026-05-11,6879,2026051105010830,RNLI,49,32,12,466.30,"5,595.60"
2026-05-11,6880,2026051105010817,RNLI,49,49,112,466.30,"52,225.60"
2026-05-11,6881,2026051105011201,SAHAS,42,49,50,645.00,"32,250.00"
2026-05-11,6882,2026051105011167,SAHAS,29,49,118,645.00,"76,110.00"
2026-05-11,6883,2026051105011166,SAHAS,29,36,13,645.00,"8,385.00"
2026-05-11,6884,2026051105011165,SAHAS,29,41,19,645.00,"12,255.00"
2026-05-11,6885,2026051105011164,SAHAS,29,48,150,644.90,"96,735.00"
2026-05-11,6886,2026051105011074,SAHAS,36,41,100,645.00,"64,500.00"
2026-05-11,6887,2026051105010735,SAHAS,58,64,10,645.00,"6,450.00"
2026-05-11,6888,2026051105010951,SAHAS,39,58,13,645.00,"8,385.00"
2026-05-11,6889,2026051105010916,SAHAS,34,32,87,645.50,"56,158.50"
2026-05-11,6890,2026051105010815,SAHAS,34,58,300,645.50,"193,650.00"
2026-05-11,6891,2026051105010800,SAHAS,34,22,13,645.50,"8,391.50"
2026-05-11,6892,2026051105010737,SAHAS,39,64,20,645.00,"12,900.00"
2026-05-11,6893,2026051105010736,SAHAS,39,64,100,645.00,"64,500.00"
2026-05-11,6894,2026051105011037,SAHAS,65,36,80,644.50,"51,560.00"
2026-05-11,6895,2026051105011029,SAHAS,65,38,60,644.50,"38,670.00"
2026-05-11,6896,2026051105011000,SAHAS,14,41,61,645.00,"39,345.00"
2026-05-11,6897,2026051105010980,SAHAS,14,17,13,645.00,"8,385.00"
2026-05-11,6898,2026051105010970,SAHAS,14,57,13,645.00,"8,385.00"
2026-05-11,6899,2026051105010952,SAHAS,39,56,12,645.00,"7,740.00"
2026-05-11,6900,2026051105011140,SANVI,17,44,10,700.00,"7,000.00"
2026-05-11,6901,2026051105010983,SANVI,17,42,10,700.00,"7,000.00"
2026-05-11,6902,2026051105010904,SANVI,17,95,80,700.00,"56,000.00"
2026-05-11,6903,2026051105010903,SANVI,36,95,20,700.00,"14,000.00"
2026-05-11,6904,2026051105010895,SANVI,4,1,15,702.00,"10,530.00"
2026-05-11,6905,2026051105010796,SANVI,45,22,10,702.00,"7,020.00"
2026-05-11,6906,2026051105010763,SANVI,36,57,10,700.00,"7,000.00"
2026-05-11,6907,2026051105010762,SANVI,36,58,10,700.00,"7,000.00"
2026-05-11,6908,2026051105010761,SANVI,36,57,100,700.00,"70,000.00"
2026-05-11,6909,2026051105010760,SANVI,36,29,40,700.00,"28,000.00"
2026-05-11,6910,2026051105011028,SEF,54,52,200,10.14,"2,028.00"
2026-05-11,6911,2026051105010877,SFEF,34,4,"4,950",10.20,"50,490.00"
2026-05-11,6912,2026051105010876,SFEF,34,58,100,10.20,"1,020.00"
2026-05-11,6913,2026051105010879,SGHC,28,22,50,371.00,"18,550.00"
2026-05-11,6914,2026051105010787,SGHC,28,19,10,371.00,"3,710.00"
2026-05-11,6915,2026051105011217,SHIVM,29,74,217,685.00,"148,645.00"
2026-05-11,6916,2026051105011216,SHIVM,42,74,140,685.00,"95,900.00"
2026-05-11,6917,2026051105011192,SHIVM,42,43,150,685.00,"102,750.00"
2026-05-11,6918,2026051105011159,SHIVM,42,38,10,685.00,"6,850.00"
2026-05-11,6919,2026051105011125,SHIVM,39,8,527,686.00,"361,522.00"
2026-05-11,6920,2026051105011078,SHIVM,52,3,500,685.10,"342,550.00"
2026-05-11,6921,2026051105010975,SHIVM,34,8,50,686.00,"34,300.00"
2026-05-11,6922,2026051105010869,SHIVM,39,8,18,686.00,"12,348.00"
2026-05-11,6923,2026051105010814,SHIVM,11,8,10,686.00,"6,860.00"
2026-05-11,6924,2026051105010756,SHIVM,89,8,990,686.00,"679,140.00"
2026-05-11,6925,2026051105010750,SHIVM,89,49,10,686.00,"6,860.00"
2026-05-11,6926,2026051105011145,SIKLES,26,57,50,592.20,"29,610.00"
2026-05-11,6927,2026051105011025,SIKLES,26,39,10,592.20,"5,922.00"
2026-05-11,6928,2026051105010932,SIKLES,26,96,10,592.20,"5,922.00"
2026-05-11,6929,2026051105010875,SIKLES,26,58,45,592.20,"26,649.00"
2026-05-11,6930,2026051105010855,SIKLES,26,44,17,592.20,"10,067.40"
2026-05-11,6931,2026051105010836,SIKLES,58,58,15,594.70,"8,920.50"
2026-05-11,6932,2026051105011073,SLCF,21,19,150,9.93,"1,489.50"
2026-05-11,6933,2026051105010820,SLCF,21,19,100,9.93,993.00
2026-05-11,6934,2026051105011205,SMATA,42,36,12,781.00,"9,372.00"
2026-05-11,6935,2026051105010758,SMH,57,63,70,584.00,"40,880.00"
2026-05-11,6936,2026051105010757,SMH,57,11,32,584.00,"18,688.00"
2026-05-11,6937,2026051105011214,SMHL,47,90,3,502.90,"1,508.70"
2026-05-11,6938,2026051105011143,SMHL,58,58,10,505.00,"5,050.00"
2026-05-11,6939,2026051105011108,SMHL,58,83,11,505.00,"5,555.00"
2026-05-11,6940,2026051105011107,SMHL,58,52,50,505.00,"25,250.00"
2026-05-11,6941,2026051105011106,SMHL,58,58,10,505.00,"5,050.00"
2026-05-11,6942,2026051105011105,SMHL,58,42,45,505.00,"22,725.00"
2026-05-11,6943,2026051105010955,SMHL,58,33,130,504.90,"65,637.00"
2026-05-11,6944,2026051105010954,SMHL,58,57,70,504.80,"35,336.00"
2026-05-11,6945,2026051105010846,SMHL,58,50,11,503.00,"5,533.00"
2026-05-11,6946,2026051105011104,SMHL,58,41,40,505.00,"20,200.00"
2026-05-11,6947,2026051105011103,SMHL,58,34,92,505.00,"46,460.00"
2026-05-11,6948,2026051105011102,SMHL,58,50,10,505.00,"5,050.00"
2026-05-11,6949,2026051105011101,SMHL,58,11,10,505.00,"5,050.00"
2026-05-11,6950,2026051105011100,SMHL,58,1,100,505.00,"50,500.00"
2026-05-11,6951,2026051105011048,SMHL,57,33,70,504.90,"35,343.00"
2026-05-11,6952,2026051105011202,SMJC,58,57,10,450.00,"4,500.00"
2026-05-11,6953,2026051105011095,SMJC,58,11,37,450.00,"16,650.00"
2026-05-11,6954,2026051105011094,SMJC,11,11,30,450.10,"13,503.00"
2026-05-11,6955,2026051105011093,SMJC,34,11,33,451.00,"14,883.00"
2026-05-11,6956,2026051105011009,SMJC,34,57,10,451.00,"4,510.00"
2026-05-11,6957,2026051105010990,SMJC,34,22,927,451.00,"418,077.00"
2026-05-11,6958,2026051105010925,SMJC,34,21,10,451.00,"4,510.00"
2026-05-11,6959,2026051105010769,SMJC,34,56,10,451.00,"4,510.00"
2026-05-11,6960,2026051105010768,SMJC,34,57,10,451.00,"4,510.00"
2026-05-11,6961,2026051105011203,SONA,42,34,17,443.00,"7,531.00"
2026-05-11,6962,2026051105011198,SONA,42,56,25,443.00,"11,075.00"
2026-05-11,6963,2026051105011197,SONA,42,45,50,443.00,"22,150.00"
2026-05-11,6964,2026051105011015,SONA,57,58,10,442.00,"4,420.00"
2026-05-11,6965,2026051105010942,SONA,58,21,10,441.20,"4,412.00"
2026-05-11,6966,2026051105010781,SONA,58,58,10,441.20,"4,412.00"
2026-05-11,6967,2026051105010778,SONA,34,63,10,441.50,"4,415.00"
2026-05-11,6968,2026051105010755,SPC,42,25,10,461.30,"4,613.00"
2026-05-11,6969,2026051105011172,SPHL,88,35,10,510.60,"5,106.00"
2026-05-11,6970,2026051105010852,STC,77,66,20,"5,726.00","114,520.00"
2026-05-11,6971,2026051105010851,STC,57,66,10,"5,726.30","57,263.00"
2026-05-11,6972,2026051105010850,STC,41,66,10,"5,726.40","57,264.00"
2026-05-11,6973,2026051105011173,TAMOR,16,57,10,441.00,"4,410.00"
2026-05-11,6974,2026051105011124,TAMOR,16,19,10,441.00,"4,410.00"
2026-05-11,6975,2026051105011058,TAMOR,16,39,120,440.00,"52,800.00"
2026-05-11,6976,2026051105011031,TAMOR,16,33,10,441.00,"4,410.00"
2026-05-11,6977,2026051105010984,TAMOR,16,63,10,440.00,"4,400.00"
2026-05-11,6978,2026051105010849,TAMOR,16,19,10,440.00,"4,400.00"
2026-05-11,6979,2026051105010833,TAMOR,16,58,10,440.00,"4,400.00"
2026-05-11,6980,2026051105010812,TAMOR,16,58,10,440.00,"4,400.00"
2026-05-11,6981,2026051105011126,TPC,14,48,50,374.30,"18,715.00"
2026-05-11,6982,2026051105011032,TPC,14,74,11,374.30,"4,117.30"
2026-05-11,6983,2026051105011012,TPC,62,74,500,374.40,"187,200.00"
2026-05-11,6984,2026051105010766,TSHL,35,50,10,612.00,"6,120.00"
2026-05-11,6985,2026051105011010,UHEWA,6,22,15,571.30,"8,569.50"
2026-05-11,6986,2026051105010906,UHEWA,21,42,11,572.00,"6,292.00"
2026-05-11,6987,2026051105011144,ULHC,39,7,10,506.00,"5,060.00"
2026-05-11,6988,2026051105011123,ULHC,60,38,10,510.00,"5,100.00"
2026-05-11,6989,2026051105011122,ULHC,60,49,10,510.00,"5,100.00"
2026-05-11,6990,2026051105011121,ULHC,60,58,10,510.00,"5,100.00"
2026-05-11,6991,2026051105011120,ULHC,60,58,10,507.00,"5,070.00"
2026-05-11,6992,2026051105011119,ULHC,60,74,50,506.80,"25,340.00"
2026-05-11,6993,2026051105011079,ULHC,39,49,10,506.00,"5,060.00"
2026-05-11,6994,2026051105011019,ULHC,39,63,10,506.00,"5,060.00"
2026-05-11,6995,2026051105010905,USHEC,49,58,10,497.50,"4,975.00"
2026-05-11,6996,2026051105011210,USHL,38,59,250,635.00,"158,750.00"
2026-05-11,6997,2026051105011209,USHL,38,58,10,635.00,"6,350.00"
2026-05-11,6998,2026051105011208,USHL,38,45,10,635.00,"6,350.00"
2026-05-11,6999,2026051105011207,USHL,38,14,30,632.00,"18,960.00"
2026-05-11,7000,2026051105011137,USHL,42,57,10,625.20,"6,252.00"
2026-05-11,7001,2026051105010699,AHL,59,74,20,516.00,"10,320.00"
2026-05-11,7002,2026051105010697,AHL,56,56,300,522.00,"156,600.00"
2026-05-11,7003,2026051105010696,AHL,56,56,100,520.00,"52,000.00"
2026-05-11,7004,2026051105010643,AHL,48,74,10,516.00,"5,160.00"
2026-05-11,7005,2026051105010552,AHL,48,56,340,516.00,"175,440.00"
2026-05-11,7006,2026051105010551,AHL,46,56,50,516.00,"25,800.00"
2026-05-11,7007,2026051105010550,AHL,44,56,10,516.00,"5,160.00"
2026-05-11,7008,2026051105010549,AHL,89,56,150,517.00,"77,550.00"
2026-05-11,7009,2026051105010495,AHL,56,56,"1,500",522.00,"783,000.00"
2026-05-11,7010,2026051105010706,BEDC,57,45,80,374.00,"29,920.00"
2026-05-11,7011,2026051105010430,BEDC,57,35,10,374.00,"3,740.00"
2026-05-11,7012,2026051105010290,BEDC,22,26,10,374.00,"3,740.00"
2026-05-11,7013,2026051105010256,BEDC,38,87,50,374.10,"18,705.00"
2026-05-11,7014,2026051105010326,BEDC,34,26,14,374.00,"5,236.00"
2026-05-11,7015,2026051105010325,BEDC,22,26,16,374.00,"5,984.00"
2026-05-11,7016,2026051105010365,BEDC,57,26,10,374.00,"3,740.00"
2026-05-11,7017,2026051105010360,BEDC,34,26,10,374.00,"3,740.00"
2026-05-11,7018,2026051105010357,BEDC,34,26,10,374.00,"3,740.00"
2026-05-11,7019,2026051105010352,BEDC,34,26,10,374.00,"3,740.00"
2026-05-11,7020,2026051105010700,BGWT,13,47,10,665.00,"6,650.00"
2026-05-11,7021,2026051105010356,BGWT,13,58,10,665.00,"6,650.00"
2026-05-11,7022,2026051105010355,BGWT,13,35,20,665.00,"13,300.00"
2026-05-11,7023,2026051105010678,BHDC,58,17,11,471.00,"5,181.00"
2026-05-11,7024,2026051105010650,BHDC,62,35,300,474.00,"142,200.00"
2026-05-11,7025,2026051105010649,BHDC,62,26,90,474.00,"42,660.00"
2026-05-11,7026,2026051105010468,BHDC,58,57,11,471.00,"5,181.00"
2026-05-11,7027,2026051105010222,BHDC,57,3,10,474.80,"4,748.00"
2026-05-11,7028,2026051105010707,BHL,42,25,235,226.00,"53,110.00"
2026-05-11,7029,2026051105010660,BHL,6,34,10,225.90,"2,259.00"
2026-05-11,7030,2026051105010659,BHL,6,32,500,225.90,"112,950.00"
2026-05-11,7031,2026051105010658,BHL,6,49,20,225.90,"4,518.00"
2026-05-11,7032,2026051105010657,BHL,6,62,25,225.90,"5,647.50"
2026-05-11,7033,2026051105010652,BHL,6,62,565,225.90,"127,633.50"
2026-05-11,7034,2026051105010406,BHL,38,33,100,225.80,"22,580.00"
2026-05-11,7035,2026051105010266,BHL,6,33,700,225.80,"158,060.00"
2026-05-11,7036,2026051105010257,BHL,6,33,"1,000",225.80,"225,800.00"
2026-05-11,7037,2026051105010232,BHL,38,33,30,225.80,"6,774.00"
2026-05-11,7038,2026051105010231,BHL,6,33,930,225.80,"209,994.00"
2026-05-11,7039,2026051105010230,BHL,6,49,70,225.50,"15,785.00"
2026-05-11,7040,2026051105010486,BHL,6,51,10,225.80,"2,258.00"
2026-05-11,7041,2026051105010485,BHL,6,33,187,225.80,"42,224.60"
2026-05-11,7042,2026051105010484,BHL,6,17,55,225.50,"12,402.50"
2026-05-11,7043,2026051105010464,BHL,6,33,"1,000",225.80,"225,800.00"
2026-05-11,7044,2026051105010463,BHL,58,33,20,225.80,"4,516.00"
2026-05-11,7045,2026051105010459,BHL,6,33,"1,000",225.80,"225,800.00"
2026-05-11,7046,2026051105010622,BHL,6,77,500,225.80,"112,900.00"
2026-05-11,7047,2026051105010562,BHL,6,91,900,225.90,"203,310.00"
2026-05-11,7048,2026051105010523,BHL,6,91,"1,000",225.90,"225,900.00"
2026-05-11,7049,2026051105010515,BHL,6,26,"1,000",225.90,"225,900.00"
2026-05-11,7050,2026051105010496,BHL,6,26,"1,000",225.90,"225,900.00"
2026-05-11,7051,2026051105010487,BHL,6,26,748,225.90,"168,973.20"
2026-05-11,7052,2026051105010651,BHL,6,33,435,225.80,"98,223.00"
2026-05-11,7053,2026051105010638,BHL,6,33,"1,000",225.80,"225,800.00"
2026-05-11,7054,2026051105010629,BHL,6,62,160,225.90,"36,144.00"
2026-05-11,7055,2026051105010628,BHL,6,91,840,225.90,"189,756.00"
2026-05-11,7056,2026051105010626,BHL,58,91,100,225.90,"22,590.00"
2026-05-11,7057,2026051105010623,BHL,6,91,500,225.90,"112,950.00"
2026-05-11,7058,2026051105010663,BNHC,52,48,20,329.00,"6,580.00"
2026-05-11,7059,2026051105010668,CHDC,6,96,50,"2,325.00","116,250.00"
2026-05-11,7060,2026051105010384,CHDC,32,96,100,"2,327.00","232,700.00"
2026-05-11,7061,2026051105010695,CIT,25,22,100,"1,773.00","177,300.00"
2026-05-11,7062,2026051105010598,CIT,5,4,2,"1,770.00","3,540.00"
2026-05-11,7063,2026051105010389,CIT,58,22,175,"1,772.00","310,100.00"
2026-05-11,7064,2026051105010388,CIT,17,22,10,"1,772.00","17,720.00"
2026-05-11,7065,2026051105010387,CIT,7,22,70,"1,772.00","124,040.00"
2026-05-11,7066,2026051105010283,CIT,29,42,10,"1,774.90","17,749.00"
2026-05-11,7067,2026051105010642,CLI,58,41,50,458.50,"22,925.00"
2026-05-11,7068,2026051105010555,CLI,58,58,10,458.00,"4,580.00"
2026-05-11,7069,2026051105010489,CLI,17,25,13,457.60,"5,948.80"
2026-05-11,7070,2026051105010458,CLI,17,42,13,457.60,"5,948.80"
2026-05-11,7071,2026051105010412,CLI,28,46,2,450.00,900.00
2026-05-11,7072,2026051105010401,CLI,17,58,13,457.60,"5,948.80"
2026-05-11,7073,2026051105010344,CLI,63,83,11,459.00,"5,049.00"
2026-05-11,7074,2026051105010261,CLI,17,57,13,457.60,"5,948.80"
2026-05-11,7075,2026051105010240,CLI,17,75,13,457.60,"5,948.80"
2026-05-11,7076,2026051105010596,CMF2,32,38,200,10.01,"2,002.00"
2026-05-11,7077,2026051105010595,CMF2,32,6,140,10.00,"1,400.00"
2026-05-11,7078,2026051105010594,CMF2,32,51,100,9.99,999.00
2026-05-11,7079,2026051105010574,CMF2,32,4,95,9.99,949.05
2026-05-11,7080,2026051105010712,DOLTI,58,34,10,360.40,"3,604.00"
2026-05-11,7081,2026051105010683,DOLTI,37,53,190,360.00,"68,400.00"
2026-05-11,7082,2026051105010682,DOLTI,36,53,20,360.00,"7,200.00"
2026-05-11,7083,2026051105010681,DOLTI,42,53,280,360.00,"100,800.00"
2026-05-11,7084,2026051105010680,DOLTI,58,53,10,360.00,"3,600.00"
2026-05-11,7085,2026051105010667,DOLTI,41,34,200,360.40,"72,080.00"
2026-05-11,7086,2026051105010359,DOLTI,19,8,50,360.40,"18,020.00"
2026-05-11,7087,2026051105010343,DOLTI,58,41,10,360.00,"3,600.00"
2026-05-11,7088,2026051105010318,DOLTI,58,8,10,360.40,"3,604.00"
2026-05-11,7089,2026051105010607,DOLTI,21,34,20,360.40,"7,208.00"
2026-05-11,7090,2026051105010606,DOLTI,21,8,30,360.40,"10,812.00"
2026-05-11,7091,2026051105010481,DOLTI,58,21,10,360.00,"3,600.00"
2026-05-11,7092,2026051105010480,DOLTI,34,8,10,360.40,"3,604.00"
2026-05-11,7093,2026051105010362,DOLTI,58,42,10,360.00,"3,600.00"
2026-05-11,7094,2026051105010361,DOLTI,58,42,10,360.00,"3,600.00"
2026-05-11,7095,2026051105010711,DORDI,17,41,"1,725",277.00,"477,825.00"
2026-05-11,7096,2026051105010710,DORDI,17,11,675,277.00,"186,975.00"
2026-05-11,7097,2026051105010709,DORDI,17,13,100,276.90,"27,690.00"
2026-05-11,7098,2026051105010676,DORDI,4,19,20,276.00,"5,520.00"
2026-05-11,7099,2026051105010547,DORDI,4,58,20,276.00,"5,520.00"
2026-05-11,7100,2026051105010533,DORDI,4,58,20,276.00,"5,520.00"
2026-05-11,7101,2026051105010491,DORDI,4,21,20,276.00,"5,520.00"
2026-05-11,7102,2026051105010714,EHPL,59,38,10,392.00,"3,920.00"
